rom_offset,rom_addr,normal_level_indices,classification,type,name,x,y,width,height,spawnType,subtype,treetype,legsColor,num,portTo,level,setglobal,state,route,dial,turn,all_properties_json
0x0053B558,0x0853B558,0;6,level_descriptor_table,spawner,spawner,667.896,119.522,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""667.896"", ""y"": ""119.522"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x0053B594,0x0853B594,0;6,level_descriptor_table,spawner,spawner,649.229,124.855,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""649.229"", ""y"": ""124.855"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B5D8,0x0853B5D8,0;6,level_descriptor_table,spawner,spawner,675.229,136.855,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""675.229"", ""y"": ""136.855"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B61C,0x0853B61C,0;6,level_descriptor_table,spawner,spawner,683.438,109.145,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""683.438"", ""y"": ""109.145"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B660,0x0853B660,0;6,level_descriptor_table,spawner,spawner,719.896,114.855,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""719.896"", ""y"": ""114.855"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x0053B69C,0x0853B69C,0;6,level_descriptor_table,spawner,spawner,701.229,120.188,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""701.229"", ""y"": ""120.188"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B6E0,0x0853B6E0,0;6,level_descriptor_table,spawner,spawner,708.562,129.188,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""708.562"", ""y"": ""129.188"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B724,0x0853B724,0;6,level_descriptor_table,spawner,spawner,746.771,129.812,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""746.771"", ""y"": ""129.812"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B768,0x0853B768,0;6,level_descriptor_table,spawner,spawner,758,134.833,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""758"", ""y"": ""134.833"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x0053B7A4,0x0853B7A4,0;6,level_descriptor_table,spawner,spawner,732,123.5,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""732"", ""y"": ""123.5"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B7E8,0x0853B7E8,0;6,level_descriptor_table,spawner,spawner,656.666,139.5,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""656.666"", ""y"": ""139.5"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B82C,0x0853B82C,0;6,level_descriptor_table,spawner,spawner,897.282,129.678,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""897.282"", ""y"": ""129.678"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x0053B868,0x0853B868,0;6,level_descriptor_table,spawner,spawner,885.948,144.011,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""885.948"", ""y"": ""144.011"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B8AC,0x0853B8AC,0;6,level_descriptor_table,spawner,spawner,924.157,144.635,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""924.157"", ""y"": ""144.635"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B8F0,0x0853B8F0,0;6,level_descriptor_table,spawner,spawner,935.386,149.656,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""935.386"", ""y"": ""149.656"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x0053B92C,0x0853B92C,0;6,level_descriptor_table,spawner,spawner,909.386,138.323,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""909.386"", ""y"": ""138.323"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B970,0x0853B970,0;6,level_descriptor_table,spawner,spawner,916.333,150,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""916.333"", ""y"": ""150"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x0053B9AC,0x0853B9AC,0;6,level_descriptor_table,spawner,spawner,688.771,932.974,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""688.771"", ""y"": ""932.974"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053B9F0,0x0853B9F0,0;6,level_descriptor_table,spawner,spawner,700,937.995,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""700"", ""y"": ""937.995"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x0053BA2C,0x0853BA2C,0;6,level_descriptor_table,spawner,spawner,674,926.662,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""674"", ""y"": ""926.662"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053BA70,0x0853BA70,0;6,level_descriptor_table,spawner,spawner,680.947,938.339,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""680.947"", ""y"": ""938.339"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x0053BAAC,0x0853BAAC,0;6,level_descriptor_table,spawner,spawner,627.271,818.473,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""627.271"", ""y"": ""818.473"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053BAF0,0x0853BAF0,0;6,level_descriptor_table,spawner,spawner,638.5,823.494,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""638.5"", ""y"": ""823.494"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x0053BB2C,0x0853BB2C,0;6,level_descriptor_table,spawner,spawner,612.5,812.161,16,-16,grass,,,,,,,,,,,1,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""612.5"", ""y"": ""812.161"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass"", ""turn"": ""1""}"
0x0053BB70,0x0853BB70,0;6,level_descriptor_table,spawner,spawner,619.447,823.838,16,-16,grass,,,,,,,,,,,,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""619.447"", ""y"": ""823.838"", ""width"": ""16"", ""height"": ""-16"", ""spawnType"": ""grass""}"
0x0053BBAC,0x0853BBAC,0;6,level_descriptor_table,spawner,spawner,559.75,540.5,16,-16,npc,,,112,5,0,,,,,,0,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""559.75"", ""y"": ""540.5"", ""width"": ""16"", ""height"": ""-16"", ""legsColor"": ""112"", ""num"": ""5"", ""portTo"": ""0"", ""spawnType"": ""npc"", ""turn"": ""0""}"
0x0053BC08,0x0853BC08,0;6,level_descriptor_table,fgtile,Fgtile,455.333,406,16,16,,,,,150,1,,,,,,,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""455.333"", ""y"": ""406"", ""width"": ""16"", ""height"": ""16"", ""num"": ""150"", ""portTo"": ""1""}"
0x0053BC4C,0x0853BC4C,0;6,level_descriptor_table,fgtile,Fgtile,511.667,408.333,16,16,,,,,150,6,,,,,,,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""511.667"", ""y"": ""408.333"", ""width"": ""16"", ""height"": ""16"", ""num"": ""150"", ""portTo"": ""6""}"
0x0053BC90,0x0853BC90,0;6,level_descriptor_table,spawner,spawner,447.333,444.667,16,-16,npc,,,112,5,0,,,,,,0,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""447.333"", ""y"": ""444.667"", ""width"": ""16"", ""height"": ""-16"", ""legsColor"": ""112"", ""num"": ""5"", ""portTo"": ""0"", ""spawnType"": ""npc"", ""turn"": ""0""}"
0x0053BCEC,0x0853BCEC,0;6,level_descriptor_table,spawner,spawner,488,514.667,16,-16,npc,,,112,5,0,,,,,,0,"{""type"": ""spawner"", ""name"": ""spawner"", ""x"": ""488"", ""y"": ""514.667"", ""width"": ""16"", ""height"": ""-16"", ""legsColor"": ""112"", ""num"": ""5"", ""portTo"": ""0"", ""spawnType"": ""npc"", ""turn"": ""0""}"
0x0053BD48,0x0853BD48,0;6,level_descriptor_table,fgtile,Fgtile,480,408,16,16,,,,,150,8,,,,,,,"{""type"": ""fgtile"", ""name"": ""Fgtile"", ""x"": ""480"", ""y"": ""408"", ""width"": ""16"", ""height"": ""16"", ""num"": ""150"", ""portTo"": ""8""}"
